No_of_Packet,Price_per_Packet,IDNo,Brand,Days_between_Purchase,Age,SEC,Income,Household_Sz,Price_Conscious,Education,Loyalty
1,3,1056,1,7,4,2,1,3,2,1,2
1,2,1056,7,7,4,2,1,3,2,1,2
1,3,1056,9,20,4,2,1,3,2,1,2
1,2,1056,9,9,4,2,1,3,2,1,1
1,2,1056,5,13,4,2,1,3,2,1,2
1,2,1056,1,11,4,2,1,3,2,1,2
1,2,1056,1,10,4,2,1,3,2,1,1
1,3,1056,1,12,4,2,1,3,2,1,1
1,2,1056,5,13,4,2,1,3,2,1,2
1,2,1056,1,31,4,2,1,3,2,1,2
1,2,1056,8,28,4,2,1,3,2,1,2
1,2,1056,1,6,4,2,1,3,2,1,2
1,2,1056,8,15,4,2,1,3,2,1,2
1,2,1056,7,4,4,2,1,3,2,1,2
1,2,1056,1,18,4,2,1,3,2,1,2
1,2,1056,7,15,4,2,1,3,2,1,2
1,2,1056,1,5,4,2,1,3,2,1,2
1,2,1056,7,21,4,2,1,3,2,1,2
1,2,1056,8,6,4,2,1,3,2,1,2
1,3,1056,1,8,4,2,1,3,2,1,2
1,3,1056,9,7,4,2,1,3,2,1,2
1,2,1056,8,7,4,2,1,3,2,1,2
1,2,1056,1,7,4,2,1,3,2,1,2
1,2,1057,6,5,3,2,4,2,4,2,2
1,3,1057,6,7,3,2,4,2,4,2,1
1,2,1057,5,3,3,2,4,2,4,2,2
2,2,1057,6,4,3,2,4,2,4,2,2
2,2,1057,6,10,3,2,4,2,4,2,1
1,2,1057,1,7,3,2,4,2,4,2,2
1,2,1057,1,7,3,2,4,2,4,2,1
1,2,1057,5,10,3,2,4,2,4,2,2
2,2,1057,6,11,3,2,4,2,4,2,2
1,2,1057,1,11,3,2,4,2,4,2,2
1,2,1057,6,8,3,2,4,2,4,2,2
1,3,1057,6,8,3,2,4,2,4,2,1
1,2,1057,6,3,3,2,4,2,4,2,1
1,2,1057,6,9,3,2,4,2,4,2,1
1,3,1057,8,8,3,2,4,2,4,2,2
2,3,1057,5,5,3,2,4,2,4,2,2
1,2,1057,6,5,3,2,4,2,4,2,2
1,2,1057,6,5,3,2,4,2,4,2,1
1,3,1057,6,5,3,2,4,2,4,2,1
1,3,1057,6,4,3,2,4,2,4,2,1
1,3,1057,5,5,3,2,4,2,4,2,2
1,3,1057,6,6,3,2,4,2,4,2,2
1,3,1057,5,8,3,2,4,2,4,2,2
1,3,1057,6,2,3,2,4,2,4,2,2
3,2,1057,9,14,3,2,4,2,4,2,2
1,3,1057,9,8,3,2,4,2,4,2,1
1,2,1057,6,3,3,2,4,2,4,2,2
1,3,1057,5,7,3,2,4,2,4,2,2
1,3,1057,5,18,3,2,4,2,4,2,1
1,3,1057,5,10,3,2,4,2,4,2,1
1,3,1057,8,11,3,2,4,2,4,2,2
1,3,1057,5,2,3,2,4,2,4,2,2
1,3,1057,5,7,3,2,4,2,4,2,1
1,3,1057,5,10,3,2,4,2,4,2,1
1,2,1057,9,9,3,2,4,2,4,2,2
1,3,1057,6,9,3,2,4,2,4,2,2
1,3,1057,5,7,3,2,4,2,4,2,2
1,3,1057,6,4,3,2,4,2,4,2,2
2,3,1057,5,11,3,2,4,2,4,2,2
1,3,1057,5,4,3,2,4,2,4,2,1
1,3,1057,6,9,3,2,4,2,4,2,2
1,3,1057,8,6,3,2,4,2,4,2,2
1,2,1057,9,7,3,2,4,2,4,2,2
1,3,1057,6,14,3,2,4,2,4,2,2
1,3,1057,6,6,3,2,4,2,4,2,1
1,2,1057,6,8,3,2,4,2,4,2,1
1,3,1057,5,7,3,2,4,2,4,2,2
1,3,1057,6,6,3,2,4,2,4,2,2
1,3,1057,5,11,3,2,4,2,4,2,2
1,3,1057,6,6,3,2,4,2,4,2,2
1,3,1057,5,8,3,2,4,2,4,2,2
1,3,1057,5,7,3,2,4,2,4,2,1
1,3,1057,6,8,3,2,4,2,4,2,2
1,3,1057,5,6,3,2,4,2,4,2,2
1,3,1057,5,7,3,2,4,2,4,2,1
1,3,1057,5,5,3,2,4,2,4,2,1
1,3,1057,5,9,3,2,4,2,4,2,1
1,3,1057,5,4,3,2,4,2,4,2,1
1,2,1057,3,3,3,2,4,2,4,2,2
1,3,1057,5,7,3,2,4,2,4,2,2
1,3,1057,5,7,3,2,4,2,4,2,1
1,3,1057,6,7,3,2,4,2,4,2,2
1,3,1057,6,2,3,2,4,2,4,2,1
1,3,1057,6,7,3,2,4,2,4,2,1
1,3,1057,6,5,3,2,4,2,4,2,1
1,3,1057,6,6,3,2,4,2,4,2,1
1,3,1057,5,3,3,2,4,2,4,2,2
1,3,1057,5,4,3,2,4,2,4,2,1
1,3,1057,2,5,3,2,4,2,4,2,2
1,3,1057,5,4,3,2,4,2,4,2,2
2,2,1057,5,11,3,2,4,2,4,2,1
1,2,1057,3,1,3,2,4,2,4,2,2
1,3,1057,5,4,3,2,4,2,4,2,2
1,3,1057,5,4,3,2,4,2,4,2,1
1,3,1057,5,5,3,2,4,2,4,2,1
1,2,1057,6,4,3,2,4,2,4,2,2
1,3,1057,5,4,3,2,4,2,4,2,2
1,3,1057,5,2,3,2,4,2,4,2,1
3,3,1057,5,14,3,2,4,2,4,2,1
1,3,1057,6,1,3,2,4,2,4,2,2
1,3,1057,6,14,3,2,4,2,4,2,1
1,3,1057,6,4,3,2,4,2,4,2,1
1,3,1057,5,5,3,2,4,2,4,2,2
1,3,1057,5,7,3,2,4,2,4,2,1
1,3,1057,8,5,3,2,4,2,4,2,2
1,3,1057,5,2,3,2,4,2,4,2,2
3,2,1057,5,11,3,2,4,2,4,2,1
2,3,1057,5,4,3,2,4,2,4,2,1
1,3,1057,5,11,3,2,4,2,4,2,1
1,3,1057,5,3,3,2,4,2,4,2,1
1,3,1057,9,9,3,2,4,2,4,2,2
1,3,1057,5,4,3,2,4,2,4,2,2
1,3,1057,8,12,3,2,4,2,4,2,2
1,2,1057,6,9,3,2,4,2,4,2,2
1,2,1057,6,9,3,2,4,2,4,2,1
1,3,1057,5,10,3,2,4,2,4,2,2
1,3,1057,5,3,3,2,4,2,4,2,1
2,2,1057,5,16,3,2,4,2,4,2,1
1,1,1057,5,1,3,2,4,2,4,2,1
2,2,1057,6,4,3,2,4,2,4,2,2
1,2,1057,6,11,3,2,4,2,4,2,1
1,3,1057,6,9,3,2,4,2,4,2,1
1,2,1057,5,3,3,2,4,2,4,2,2
2,2,1057,5,13,3,2,4,2,4,2,1
1,2,1057,5,13,3,2,4,2,4,2,1
1,2,1057,5,3,3,2,4,2,4,2,1
2,2,1057,6,7,3,2,4,2,4,2,2
1,2,1057,5,13,3,2,4,2,4,2,2
1,2,1057,5,6,3,2,4,2,4,2,1
1,2,1057,9,6,3,2,4,2,4,2,2
1,2,1057,5,5,3,2,4,2,4,2,2
2,2,1057,6,6,3,2,4,2,4,2,2
2,3,1057,6,2,3,2,4,2,4,2,1
1,2,1057,6,14,3,2,4,2,4,2,1
1,2,1057,9,2,3,2,4,2,4,2,2
1,2,1057,9,8,3,2,4,2,4,2,1
2,2,1057,9,9,3,2,4,2,4,2,1
1,2,1057,9,3,3,2,4,2,4,2,1
2,2,1057,5,5,3,2,4,2,4,2,2
2,2,1057,6,3,3,2,4,2,4,2,2
2,2,1057,5,40,3,2,4,2,4,2,2
1,2,1057,5,8,3,2,4,2,4,2,1
1,2,1057,5,8,3,2,4,2,4,2,1
2,3,1057,6,9,3,2,4,2,4,2,2
1,2,1057,6,10,3,2,4,2,4,2,1
2,2,1057,5,4,3,2,4,2,4,2,2
2,2,1057,6,2,3,2,4,2,4,2,2
2,2,1057,5,15,3,2,4,2,4,2,2
1,3,1057,6,3,3,2,4,2,4,2,2
3,2,1057,5,15,3,2,4,2,4,2,2
1,2,1057,5,3,3,2,4,2,4,2,1
1,2,1057,5,10,3,2,4,2,4,2,1
2,2,1057,6,9,3,2,4,2,4,2,2
2,2,1057,6,4,3,2,4,2,4,2,1
2,2,1057,6,4,3,2,4,2,4,2,1
2,2,1057,5,1,3,2,4,2,4,2,2
1,2,1058,3,6,4,3,3,2,1,3,1
1,2,1058,3,7,4,3,3,2,1,3,1
1,2,1058,3,7,4,3,3,2,1,3,1
1,2,1058,3,8,4,3,3,2,1,3,1
1,2,1058,3,14,4,3,3,2,1,3,1
1,2,1058,3,7,4,3,3,2,1,3,1
1,2,1058,3,8,4,3,3,2,1,3,1
1,2,1058,3,6,4,3,3,2,1,3,1
1,2,1058,3,7,4,3,3,2,1,3,1
1,2,1058,3,7,4,3,3,2,1,3,1
1,2,1058,3,7,4,3,3,2,1,3,1
1,2,1058,3,20,4,3,3,2,1,3,1
1,2,1058,3,8,4,3,3,2,1,3,1
1,2,1058,3,7,4,3,3,2,1,3,1
1,2,1058,3,7,4,3,3,2,1,3,1
1,2,1058,3,6,4,3,3,2,1,3,1
1,2,1058,3,8,4,3,3,2,1,3,1
1,2,1058,3,15,4,3,3,2,1,3,1
1,2,1058,3,5,4,3,3,2,1,3,1
1,2,1058,3,7,4,3,3,2,1,3,1
1,2,1058,3,8,4,3,3,2,1,3,1
1,2,1058,3,6,4,3,3,2,1,3,1
1,2,1058,3,8,4,3,3,2,1,3,1
1,2,1058,3,6,4,3,3,2,1,3,1
1,2,1058,3,8,4,3,3,2,1,3,1
1,2,1058,3,7,4,3,3,2,1,3,1
1,2,1058,3,6,4,3,3,2,1,3,1
1,2,1058,3,8,4,3,3,2,1,3,1
1,2,1058,3,6,4,3,3,2,1,3,1
1,2,1058,3,8,4,3,3,2,1,3,1
1,2,1058,3,7,4,3,3,2,1,3,1
1,2,1058,3,20,4,3,3,2,1,3,1
1,2,1058,3,8,4,3,3,2,1,3,1
1,2,1058,3,6,4,3,3,2,1,3,1
1,2,1058,3,15,4,3,3,2,1,3,1
1,2,1058,3,7,4,3,3,2,1,3,1
1,2,1058,3,7,4,3,3,2,1,3,1
1,2,1058,3,6,4,3,3,2,1,3,1
1,2,1058,3,8,4,3,3,2,1,3,1
1,2,1058,3,7,4,3,3,2,1,3,1
1,2,1058,3,6,4,3,3,2,1,3,1
1,2,1058,3,7,4,3,3,2,1,3,1
1,2,1058,3,8,4,3,3,2,1,3,1
1,2,1058,3,13,4,3,3,2,1,3,1
1,2,1058,3,8,4,3,3,2,1,3,1
1,2,1058,3,7,4,3,3,2,1,3,1
1,2,1058,3,7,4,3,3,2,1,3,1
1,2,1058,3,7,4,3,3,2,1,3,1
1,2,1058,3,6,4,3,3,2,1,3,1
1,2,1058,3,15,4,3,3,2,1,3,1
1,2,1058,3,7,4,3,3,2,1,3,1
1,2,1058,3,13,4,3,3,2,1,3,1
1,2,1058,3,14,4,3,3,2,1,3,1
1,2,1058,3,22,4,3,3,2,1,3,1
1,2,1058,3,7,4,3,3,2,1,3,1
1,2,1058,3,7,4,3,3,2,1,3,1
1,2,1058,3,6,4,3,3,2,1,3,1
1,2,1058,3,7,4,3,3,2,1,3,1
1,2,1058,3,15,4,3,3,2,1,3,1
1,2,1058,3,7,4,3,3,2,1,3,1
1,2,1058,3,6,4,3,3,2,1,3,1
1,2,1058,3,14,4,3,3,2,1,3,1
1,2,1058,3,4,4,3,3,2,1,3,1
2,2,1058,3,6,4,3,3,2,1,3,1
1,2,1058,3,8,4,3,3,2,1,3,1
1,2,1058,3,7,4,3,3,2,1,3,1
1,2,1058,3,7,4,3,3,2,1,3,1
1,2,1058,3,7,4,3,3,2,1,3,1
1,2,1058,3,13,4,3,3,2,1,3,1
1,2,1058,3,1,4,3,3,2,1,3,1
1,2,1058,3,7,4,3,3,2,1,3,1
1,2,1058,3,34,4,3,3,2,1,3,1
1,2,1058,3,8,4,3,3,2,1,3,1
1,2,1058,3,6,4,3,3,2,1,3,1
1,2,1058,3,7,4,3,3,2,1,3,1
1,2,1058,3,14,4,3,3,2,1,3,1
1,2,1058,3,8,4,3,3,2,1,3,1
1,2,1058,3,20,4,3,3,2,1,3,1
1,1,1058,3,7,4,3,3,2,1,3,1
1,1,1058,3,7,4,3,3,2,1,3,1
1,1,1058,3,7,4,3,3,2,1,3,1
1,1,1058,3,1,4,3,3,2,1,3,1
1,1,1058,3,7,4,3,3,2,1,3,1
1,1,1058,3,6,4,3,3,2,1,3,1
1,1,1058,3,8,4,3,3,2,1,3,1
1,1,1058,3,7,4,3,3,2,1,3,1
1,1,1058,3,6,4,3,3,2,1,3,1
1,1,1058,3,29,4,3,3,2,1,3,1
1,1,1058,3,7,4,3,3,2,1,3,1
1,1,1058,3,6,4,3,3,2,1,3,1
1,1,1058,3,8,4,3,3,2,1,3,1
1,1,1058,3,7,4,3,3,2,1,3,1
1,1,1058,3,27,4,3,3,2,1,3,1
1,1,1058,3,7,4,3,3,2,1,3,1
1,1,1058,3,8,4,3,3,2,1,3,1
1,1,1058,3,7,4,3,3,2,1,3,1
1,1,1058,3,7,4,3,3,2,1,3,1
1,1,1058,3,7,4,3,3,2,1,3,1
1,1,1058,3,7,4,3,3,2,1,3,1
1,1,1058,3,7,4,3,3,2,1,3,1
1,1,1058,3,6,4,3,3,2,1,3,1
1,1,1058,3,8,4,3,3,2,1,3,1
1,1,1058,3,6,4,3,3,2,1,3,1
1,1,1058,3,8,4,3,3,2,1,3,1
1,1,1058,3,6,4,3,3,2,1,3,1
1,1,1058,3,8,4,3,3,2,1,3,1
1,1,1058,3,13,4,3,3,2,1,3,1
1,1,1058,3,8,4,3,3,2,1,3,1
1,1,1058,3,6,4,3,3,2,1,3,1
1,1,1058,3,7,4,3,3,2,1,3,1
1,1,1058,3,8,4,3,3,2,1,3,1
1,1,1058,3,6,4,3,3,2,1,3,1
1,1,1058,3,8,4,3,3,2,1,3,1
1,1,1058,3,6,4,3,3,2,1,3,1
1,1,1058,3,21,4,3,3,2,1,3,1
1,1,1058,3,7,4,3,3,2,1,3,1
1,1,1058,3,7,4,3,3,2,1,3,1
1,1,1058,3,8,4,3,3,2,1,3,1
1,1,1058,3,7,4,3,3,2,1,3,1
1,1,1058,3,7,4,3,3,2,1,3,1
1,1,1058,3,14,4,3,3,2,1,3,1
1,1,1058,3,6,4,3,3,2,1,3,1
1,1,1058,3,8,4,3,3,2,1,3,1
1,1,1060,9,29,5,4,2,2,1,2,1
1,1,1060,9,64,5,4,2,2,1,2,1
1,1,1060,9,61,5,4,2,2,1,2,1
1,1,1060,4,70,5,4,2,2,1,2,2
1,2,1060,9,27,5,4,2,2,1,2,2
1,2,1060,9,37,5,4,2,2,1,2,1
1,2,1060,9,22,5,4,2,2,1,2,1
1,2,1060,9,12,5,4,2,2,1,2,1
1,2,1060,1,6,5,4,2,2,1,2,2
1,2,1060,2,105,5,4,2,2,1,2,2
1,2,1060,9,44,5,4,2,2,1,2,2
1,1,1060,4,55,5,4,2,2,1,2,2
1,2,1060,8,58,5,4,2,2,1,2,2
1,1,1060,9,86,5,4,2,2,1,2,2
1,1,1060,9,9,5,4,2,2,1,2,1
1,1,1060,3,66,5,4,2,2,1,2,2
1,1,1060,9,94,5,4,2,2,1,2,2
1,2,1065,9,15,3,1,1,4,4,3,1
1,1,1065,9,11,3,1,1,4,4,3,1
1,1,1065,9,11,3,1,1,4,4,3,1
1,2,1065,9,6,3,1,1,4,4,3,1
1,1,1065,9,15,3,1,1,4,4,3,1
1,3,1065,8,13,3,1,1,4,4,3,2
1,3,1065,9,13,3,1,1,4,4,3,2
1,1,1065,9,9,3,1,1,4,4,3,1
1,1,1065,9,16,3,1,1,4,4,3,1
1,1,1065,9,4,3,1,1,4,4,3,1
1,3,1065,8,7,3,1,1,4,4,3,2
1,1,1065,9,41,3,1,1,4,4,3,2
1,3,1065,8,41,3,1,1,4,4,3,2
1,1,1065,4,23,3,1,1,4,4,3,2
1,1,1065,9,23,3,1,1,4,4,3,2
1,2,1065,3,5,3,1,1,4,4,3,2
1,1,1065,9,5,3,1,1,4,4,3,2
1,3,1065,8,2,3,1,1,4,4,3,2
2,1,1065,9,19,3,1,1,4,4,3,2
1,1,1065,4,12,3,1,1,4,4,3,2
1,3,1065,8,6,3,1,1,4,4,3,2
2,1,1065,4,8,3,1,1,4,4,3,2
1,1,1065,4,20,3,1,1,4,4,3,1
1,2,1065,3,21,3,1,1,4,4,3,2
1,1,1065,4,11,3,1,1,4,4,3,2
1,2,1065,9,3,3,1,1,4,4,3,2
1,2,1065,9,7,3,1,1,4,4,3,1
2,1,1065,4,4,3,1,1,4,4,3,2
1,3,1065,8,17,3,1,1,4,4,3,2
1,3,1065,8,3,3,1,1,4,4,3,1
1,1,1065,4,18,3,1,1,4,4,3,2
1,3,1065,8,7,3,1,1,4,4,3,2
1,1,1065,4,8,3,1,1,4,4,3,2
1,1,1065,9,8,3,1,1,4,4,3,2
1,1,1065,4,24,3,1,1,4,4,3,2
1,1,1065,4,5,3,1,1,4,4,3,1
1,2,1065,9,15,3,1,1,4,4,3,2
1,1,1065,4,48,3,1,1,4,4,3,2
1,2,1065,4,12,3,1,1,4,4,3,1
1,2,1065,9,2,3,1,1,4,4,3,2
1,2,1065,4,15,3,1,1,4,4,3,2
1,2,1065,4,8,3,1,1,4,4,3,1
1,2,1065,4,5,3,1,1,4,4,3,1
1,2,1065,4,7,3,1,1,4,4,3,1
1,2,1065,4,14,3,1,1,4,4,3,1
1,2,1065,4,16,3,1,1,4,4,3,1
1,2,1065,4,13,3,1,1,4,4,3,1
1,2,1065,4,46,3,1,1,4,4,3,1
1,1,1065,4,37,3,1,1,4,4,3,1
1,1,1065,9,16,3,1,1,4,4,3,2
1,1,1065,9,4,3,1,1,4,4,3,1
3,1,1065,4,7,3,1,1,4,4,3,2
1,1,1065,4,14,3,1,1,4,4,3,1
1,1,1065,4,7,3,1,1,4,4,3,1
1,1,1065,4,7,3,1,1,4,4,3,1
1,1,1065,4,14,3,1,1,4,4,3,1
1,1,1065,4,21,3,1,1,4,4,3,1
1,1,1065,4,4,3,1,1,4,4,3,1
1,1,1065,4,8,3,1,1,4,4,3,1
1,1,1065,9,7,3,1,1,4,4,3,2
1,1,1065,8,3,3,1,1,4,4,3,2
1,3,1065,2,6,3,1,1,4,4,3,2
1,1,1065,4,14,3,1,1,4,4,3,2
1,1,1065,4,7,3,1,1,4,4,3,1
1,1,1065,4,20,3,1,1,4,4,3,1
1,1,1065,4,8,3,1,1,4,4,3,1
1,1,1065,4,2,3,1,1,4,4,3,1
1,1,1065,4,20,3,1,1,4,4,3,1
1,1,1065,4,6,3,1,1,4,4,3,1
1,1,1065,4,25,3,1,1,4,4,3,1
1,1,1065,4,10,3,1,1,4,4,3,1
1,1,1065,9,6,3,1,1,4,4,3,2
1,1,1065,9,7,3,1,1,4,4,3,1
1,2,1065,2,7,3,1,1,4,4,3,2
1,2,1065,9,29,3,1,1,4,4,3,2
1,1,1065,4,7,3,1,1,4,4,3,2
1,1,1065,4,7,3,1,1,4,4,3,1
1,1,1065,4,7,3,1,1,4,4,3,1
1,1,1065,4,7,3,1,1,4,4,3,1
1,1,1065,4,7,3,1,1,4,4,3,1
1,1,1065,4,49,3,1,1,4,4,3,1
1,1,1065,4,4,3,1,1,4,4,3,1
2,1,1065,4,4,3,1,1,4,4,3,1
2,1,1065,4,5,3,1,1,4,4,3,1
1,1,1065,4,9,3,1,1,4,4,3,1
1,1,1065,4,4,3,1,1,4,4,3,1
2,1,1065,4,7,3,1,1,4,4,3,1
1,1,1065,4,6,3,1,1,4,4,3,1
1,1,1065,4,8,3,1,1,4,4,3,1
1,1,1065,4,7,3,1,1,4,4,3,1
1,1,1065,4,7,3,1,1,4,4,3,1
1,1,1065,4,7,3,1,1,4,4,3,1
1,1,1065,4,7,3,1,1,4,4,3,1
1,1,1065,4,14,3,1,1,4,4,3,1
1,1,1069,7,6,5,3,2,1,4,1,2
1,1,1069,6,7,5,3,2,1,4,1,2
1,1,1069,9,10,5,3,2,1,4,1,2
1,2,1069,9,13,5,3,2,1,4,1,1
1,1,1069,6,9,5,3,2,1,4,1,2
1,1,1069,9,18,5,3,2,1,4,1,2
1,2,1069,6,6,5,3,2,1,4,1,2
1,3,1069,6,10,5,3,2,1,4,1,1
1,3,1069,6,6,5,3,2,1,4,1,1
1,2,1069,2,1,5,3,2,1,4,1,2
1,3,1069,9,22,5,3,2,1,4,1,2
1,1,1069,9,3,5,3,2,1,4,1,1
1,1,1069,9,9,5,3,2,1,4,1,1
1,1,1069,7,19,5,3,2,1,4,1,2
1,1,1069,9,20,5,3,2,1,4,1,2
1,1,1069,6,7,5,3,2,1,4,1,2
1,3,1069,9,15,5,3,2,1,4,1,2
1,1,1069,9,31,5,3,2,1,4,1,1
1,1,1069,6,10,5,3,2,1,4,1,2
1,1,1069,6,8,5,3,2,1,4,1,1
1,1,1069,2,20,5,3,2,1,4,1,2
1,3,1069,9,9,5,3,2,1,4,1,2
1,1,1069,6,6,5,3,2,1,4,1,2
1,1,1069,9,14,5,3,2,1,4,1,2
1,3,1069,9,23,5,3,2,1,4,1,1
1,3,1069,9,12,5,3,2,1,4,1,1
1,1,1069,9,13,5,3,2,1,4,1,1
1,1,1069,7,13,5,3,2,1,4,1,2
1,1,1069,7,16,5,3,2,1,4,1,1
1,1,1069,6,9,5,3,2,1,4,1,2
1,1,1069,6,11,5,3,2,1,4,1,1
1,1,1069,9,16,5,3,2,1,4,1,2
1,3,1069,9,15,5,3,2,1,4,1,1
1,1,1069,5,4,5,3,2,1,4,1,2
1,3,1069,9,11,5,3,2,1,4,1,2
1,1,1069,9,7,5,3,2,1,4,1,1
1,1,1069,9,4,5,3,2,1,4,1,1
1,1,1069,9,7,5,3,2,1,4,1,1
1,1,1069,9,5,5,3,2,1,4,1,1
1,3,1069,9,12,5,3,2,1,4,1,1
1,1,1069,9,9,5,3,2,1,4,1,1
1,3,1069,9,15,5,3,2,1,4,1,1
1,3,1069,9,16,5,3,2,1,4,1,1
1,1,1069,9,8,5,3,2,1,4,1,1
1,1,1069,9,22,5,3,2,1,4,1,1
1,3,1069,2,24,5,3,2,1,4,1,2
1,1,1069,7,8,5,3,2,1,4,1,2
1,1,1069,9,3,5,3,2,1,4,1,2
1,2,1069,9,23,5,3,2,1,4,1,1
1,2,1069,9,15,5,3,2,1,4,1,1
1,1,1069,5,13,5,3,2,1,4,1,2
1,1,1069,9,15,5,3,2,1,4,1,2
1,3,1069,9,18,5,3,2,1,4,1,1
1,1,1069,7,8,5,3,2,1,4,1,2
1,1,1069,9,5,5,3,2,1,4,1,2
1,1,1069,7,4,5,3,2,1,4,1,2
1,1,1069,5,8,5,3,2,1,4,1,2
1,1,1069,5,6,5,3,2,1,4,1,1
1,3,1069,9,20,5,3,2,1,4,1,2
1,1,1069,9,2,5,3,2,1,4,1,1
1,2,1069,9,14,5,3,2,1,4,1,1
1,2,1069,9,6,5,3,2,1,4,1,1
2,1,1069,5,11,5,3,2,1,4,1,2
1,1,1069,9,4,5,3,2,1,4,1,2
1,1,1069,9,7,5,3,2,1,4,1,1
1,1,1069,5,25,5,3,2,1,4,1,2
1,1,1069,7,7,5,3,2,1,4,1,2
1,3,1069,9,14,5,3,2,1,4,1,2
1,3,1069,9,12,5,3,2,1,4,1,1
1,1,1069,9,5,5,3,2,1,4,1,1
1,1,1069,9,15,5,3,2,1,4,1,1
1,1,1069,9,9,5,3,2,1,4,1,1
1,1,1069,5,12,5,3,2,1,4,1,2
1,3,1069,9,17,5,3,2,1,4,1,2
1,1,1069,9,6,5,3,2,1,4,1,1
1,1,1069,9,19,5,3,2,1,4,1,1
1,1,1069,9,8,5,3,2,1,4,1,1
1,3,1069,9,19,5,3,2,1,4,1,1
1,2,1069,7,11,5,3,2,1,4,1,2
1,3,1069,9,17,5,3,2,1,4,1,2
1,3,1069,9,7,5,3,2,1,4,1,1
1,3,1069,9,8,5,3,2,1,4,1,1
1,3,1069,9,28,5,3,2,1,4,1,1
1,3,1069,9,8,5,3,2,1,4,1,1
1,1,1069,9,14,5,3,2,1,4,1,1
1,3,1069,9,15,5,3,2,1,4,1,1
1,3,1069,9,18,5,3,2,1,4,1,1
1,3,1069,9,27,5,3,2,1,4,1,1
1,2,1069,9,2,5,3,2,1,4,1,1
1,1,1078,6,16,5,5,1,1,1,2,1
1,1,1078,6,19,5,5,1,1,1,2,1
1,1,1078,6,15,5,5,1,1,1,2,1
1,1,1078,6,29,5,5,1,1,1,2,1
1,1,1078,6,13,5,5,1,1,1,2,1
1,1,1078,6,24,5,5,1,1,1,2,1
1,1,1078,6,19,5,5,1,1,1,2,1
1,1,1078,6,49,5,5,1,1,1,2,1
1,1,1078,6,19,5,5,1,1,1,2,1
1,1,1078,6,14,5,5,1,1,1,2,1
1,1,1078,6,16,5,5,1,1,1,2,1
1,3,1078,5,19,5,5,1,1,1,2,2
1,1,1078,5,15,5,5,1,1,1,2,1
1,1,1078,6,41,5,5,1,1,1,2,2
1,1,1078,6,19,5,5,1,1,1,2,1
1,1,1078,6,23,5,5,1,1,1,2,1
1,1,1078,6,12,5,5,1,1,1,2,1
1,1,1078,6,16,5,5,1,1,1,2,1
1,1,1078,6,18,5,5,1,1,1,2,1
1,1,1078,6,14,5,5,1,1,1,2,1
1,1,1078,6,14,5,5,1,1,1,2,1
1,1,1078,6,14,5,5,1,1,1,2,1
1,1,1078,6,18,5,5,1,1,1,2,1
1,1,1078,6,17,5,5,1,1,1,2,1
1,1,1078,6,14,5,5,1,1,1,2,1
1,1,1078,6,15,5,5,1,1,1,2,1
1,1,1078,6,18,5,5,1,1,1,2,1
1,1,1078,6,14,5,5,1,1,1,2,1
1,1,1078,6,7,5,5,1,1,1,2,1
1,1,1078,6,24,5,5,1,1,1,2,1
1,1,1078,6,12,5,5,1,1,1,2,1
1,1,1078,6,16,5,5,1,1,1,2,1
1,1,1078,6,28,5,5,1,1,1,2,1
1,1,1078,6,9,5,5,1,1,1,2,1
1,1,1078,6,19,5,5,1,1,1,2,1
1,2,1078,6,27,5,5,1,1,1,2,1
1,1,1078,6,13,5,5,1,1,1,2,1
1,1,1078,6,26,5,5,1,1,1,2,1
1,1,1078,6,15,5,5,1,1,1,2,1
1,1,1078,6,23,5,5,1,1,1,2,1
1,1,1078,6,21,5,5,1,1,1,2,1
1,1,1078,6,52,5,5,1,1,1,2,1
1,2,1078,6,18,5,5,1,1,1,2,1
1,1,1078,6,19,5,5,1,1,1,2,1
1,1,1078,8,21,5,5,1,1,1,2,2
1,1,1078,8,23,5,5,1,1,1,2,1
1,1,1078,8,7,5,5,1,1,1,2,1
1,1,1078,8,14,5,5,1,1,1,2,1
1,1,1078,6,17,5,5,1,1,1,2,2
1,1,1078,8,28,5,5,1,1,1,2,2
1,1,1078,8,24,5,5,1,1,1,2,1
1,1,1078,8,11,5,5,1,1,1,2,1
1,1,1078,6,4,5,5,1,1,1,2,2
1,1,1078,8,22,5,5,1,1,1,2,2
1,1,1078,8,17,5,5,1,1,1,2,1
1,1,1078,8,17,5,5,1,1,1,2,1
1,1,1078,8,23,5,5,1,1,1,2,1
1,1,1078,8,8,5,5,1,1,1,2,1
1,1,1080,7,15,5,4,2,1,2,3,1
1,1,1080,7,13,5,4,2,1,2,3,1
1,2,1080,8,21,5,4,2,1,2,3,2
1,1,1080,7,18,5,4,2,1,2,3,2
1,3,1080,7,38,5,4,2,1,2,3,1
1,1,1080,8,12,5,4,2,1,2,3,2
1,1,1080,8,29,5,4,2,1,2,3,1
1,2,1080,8,15,5,4,2,1,2,3,1
1,3,1080,8,15,5,4,2,1,2,3,1
1,3,1080,7,6,5,4,2,1,2,3,2
1,2,1080,8,15,5,4,2,1,2,3,2
1,3,1080,8,10,5,4,2,1,2,3,1
1,1,1080,8,4,5,4,2,1,2,3,1
1,1,1080,8,7,5,4,2,1,2,3,1
1,3,1080,7,14,5,4,2,1,2,3,2
1,3,1080,7,13,5,4,2,1,2,3,1
1,3,1080,7,36,5,4,2,1,2,3,1
